symbol,indicator,period,usd_value
MAIZE,PMAIZMT,2021-M04,268.6224488095237
MAIZE,PMAIZMT,2021-M05,304.297549659864
MAIZE,PMAIZMT,2021-M06,292.5237267857143
MAIZE,PMAIZMT,2021-M07,278.445755612245
MAIZE,PMAIZMT,2021-M08,257.020755357143
MAIZE,PMAIZMT,2021-M09,235.8156035714281
MAIZE,PMAIZMT,2021-M10,239.60245085034
MAIZE,PMAIZMT,2021-M11,248.7677460714286
MAIZE,PMAIZMT,2021-M12,264.5731467687075
MAIZE,PMAIZMT,2022-M01,276.7191782142856
MAIZE,PMAIZMT,2022-M02,292.6715930451127
MAIZE,PMAIZMT,2022-M03,335.9306841614907
MAIZE,PMAIZMT,2022-M04,348.5071169642857
MAIZE,PMAIZMT,2022-M05,344.9092996031747
MAIZE,PMAIZMT,2022-M06,335.7171340136054
MAIZE,PMAIZMT,2022-M07,312.6820419642856
MAIZE,PMAIZMT,2022-M08,293.9307903338509
MAIZE,PMAIZMT,2022-M09,312.5461278911564
MAIZE,PMAIZMT,2022-M10,343.5532833333333
MAIZE,PMAIZMT,2022-M11,320.929682857143
MAIZE,PMAIZMT,2022-M12,302.2354051020408
MAIZE,PMAIZMT,2023-M01,302.8399883928572
MAIZE,PMAIZMT,2023-M02,298.2453033834586
MAIZE,PMAIZMT,2023-M03,284.9574049689442
MAIZE,PMAIZMT,2023-M04,291.1797449248119
MAIZE,PMAIZMT,2023-M05,268.1725263605443
MAIZE,PMAIZMT,2023-M06,266.9352396258504
MAIZE,PMAIZMT,2023-M07,235.2719472789116
MAIZE,PMAIZMT,2023-M08,207.6758886645963
MAIZE,PMAIZMT,2023-M09,223.8476664285715
MAIZE,PMAIZMT,2023-M10,221.90251875
MAIZE,PMAIZMT,2023-M11,209.0402968303571
MAIZE,PMAIZMT,2023-M12,207.3979688909774
MAIZE,PMAIZMT,2024-M01,198.7579285289115
MAIZE,PMAIZMT,2024-M02,188.9477444642856
MAIZE,PMAIZMT,2024-M03,190.2272114285714
MAIZE,PMAIZMT,2024-M04,190.9000500000001
MAIZE,PMAIZMT,2024-M05,201.0194705357142
MAIZE,PMAIZMT,2024-M06,191.2409429464286
MAIZE,PMAIZMT,2024-M07,177.7677084464286
MAIZE,PMAIZMT,2024-M08,169.2967424107143
MAIZE,PMAIZMT,2024-M09,183.6558276597744
MAIZE,PMAIZMT,2024-M10,189.5879058618013
MAIZE,PMAIZMT,2024-M11,201.3082701884922
MAIZE,PMAIZMT,2024-M12,202.8299610267858
MAIZE,PMAIZMT,2025-M01,214.3599267857142
MAIZE,PMAIZMT,2025-M02,221.2545443139097
MAIZE,PMAIZMT,2025-M03,207.7516908163266
MAIZE,PMAIZMT,2025-M04,215.5690933673469
MAIZE,PMAIZMT,2025-M05,204.8084481292517
MAIZE,PMAIZMT,2025-M06,195.7190773214286
MAIZE,PMAIZMT,2025-M07,192.4525892142857
MAIZE,PMAIZMT,2025-M08,183.0247028911564
MAIZE,PMAIZMT,2025-M09,196.1459412448979
MAIZE,PMAIZMT,2025-M10,198.0176441964286
MAIZE,PMAIZMT,2025-M11,201.6578882352942
MAIZE,PMAIZMT,2025-M12,205.3150795535714
MAIZE,PMAIZMT,2026-M01,203.8978238392856
MAIZE,PMAIZMT,2026-M02,210.6354865131578
MAIZE,PMAIZMT,2026-M03,213.3041428571428
MAIZE,PMAIZMT,2026-M04,214.5239610119047
MAIZE,PMAIZMT,2026-M05,215.6206469812925
MAIZE,PMAIZMT,2026-M06,195.7818789965986
MAIZE,PMAIZMT,2026-M07,213.1901539821428
RICE,PRICENPQ,2010-M05,472.4761904761905
RICE,PRICENPQ,2010-M06,458.5454545454546
RICE,PRICENPQ,2010-M07,470.6818181818182
RICE,PRICENPQ,2010-M08,486.8636363636364
RICE,PRICENPQ,2010-M09,519.9545454545455
RICE,PRICENPQ,2010-M10,532.3809523809524
RICE,PRICENPQ,2010-M11,543.1363636363636
RICE,PRICENPQ,2010-M12,536.7826086956521
RICE,PRICENPQ,2011-M01,528.3809523809524
RICE,PRICENPQ,2011-M02,532.8
RICE,PRICENPQ,2011-M03,508.9565217391304
RICE,PRICENPQ,2011-M04,500.5714285714286
RICE,PRICENPQ,2011-M05,500.5454545454546
RICE,PRICENPQ,2011-M06,518.0909090909091
RICE,PRICENPQ,2011-M07,546.1904761904761
RICE,PRICENPQ,2011-M08,577.304347826087
RICE,PRICENPQ,2011-M09,615.5454545454545
RICE,PRICENPQ,2011-M10,602.1428571428571
RICE,PRICENPQ,2011-M11,609.0909090909091
RICE,PRICENPQ,2011-M12,580.9090909090909
RICE,PRICENPQ,2012-M01,541.0588235294117
RICE,PRICENPQ,2012-M02,547.4761904761905
RICE,PRICENPQ,2012-M03,577.0454545454545
RICE,PRICENPQ,2012-M04,585.952380952381
RICE,PRICENPQ,2012-M05,612.4347826086956
RICE,PRICENPQ,2012-M06,606.1428571428571
RICE,PRICENPQ,2012-M07,578.3636363636364
RICE,PRICENPQ,2012-M08,582.8695652173913
RICE,PRICENPQ,2012-M09,590.5
RICE,PRICENPQ,2012-M10,584.7391304347826
RICE,PRICENPQ,2012-M11,590.7272727272727
RICE,PRICENPQ,2012-M12,565.5238095238095
RICE,PRICENPQ,2013-M01,573.3913043478261
RICE,PRICENPQ,2013-M02,574.0666666666667
RICE,PRICENPQ,2013-M03,564.5238095238095
RICE,PRICENPQ,2013-M04,553.7272727272727
RICE,PRICENPQ,2013-M05,552.0869565217391
RICE,PRICENPQ,2013-M06,546.25
RICE,PRICENPQ,2013-M07,538.2608695652174
RICE,PRICENPQ,2013-M08,509.7727272727273
RICE,PRICENPQ,2013-M09,470
RICE,PRICENPQ,2013-M10,453.2608695652174
RICE,PRICENPQ,2013-M11,448.8095238095238
RICE,PRICENPQ,2013-M12,447.5454545454546
RICE,PRICENPQ,2014-M01,441.0434782608696
RICE,PRICENPQ,2014-M02,447
RICE,PRICENPQ,2014-M03,434.1428571428572
RICE,PRICENPQ,2014-M04,409.9411764705882
RICE,PRICENPQ,2014-M05,403.5909090909091
RICE,PRICENPQ,2014-M06,414.6666666666667
RICE,PRICENPQ,2014-M07,428
RICE,PRICENPQ,2014-M08,440.3809523809524
RICE,PRICENPQ,2014-M09,436.5
RICE,PRICENPQ,2014-M10,432.6956521739131
RICE,PRICENPQ,2014-M11,419
RICE,PRICENPQ,2014-M12,410.7391304347826
RICE,PRICENPQ,2015-M01,409.6818181818182
RICE,PRICENPQ,2015-M02,409.5
RICE,PRICENPQ,2015-M03,400.7272727272727
RICE,PRICENPQ,2015-M04,392.4090909090909
RICE,PRICENPQ,2015-M05,382.4285714285714
RICE,PRICENPQ,2015-M06,370.5454545454546
RICE,PRICENPQ,2015-M07,387.7391304347826
RICE,PRICENPQ,2015-M08,375.5714285714286
RICE,PRICENPQ,2015-M09,358.7727272727273
RICE,PRICENPQ,2015-M10,360.4545454545454
RICE,PRICENPQ,2015-M11,358.3809523809524
RICE,PRICENPQ,2015-M12,354.3478260869565
RICE,PRICENPQ,2016-M01,359.4761904761905
RICE,PRICENPQ,2016-M02,373.1904761904762
RICE,PRICENPQ,2016-M03,370.4782608695652
RICE,PRICENPQ,2016-M04,376.047619047619
RICE,PRICENPQ,2016-M05,408.8181818181818
RICE,PRICENPQ,2016-M06,420.6818181818182
RICE,PRICENPQ,2016-M07,456.2380952380952
RICE,PRICENPQ,2016-M08,414.2173913043478
RICE,PRICENPQ,2016-M09,384
RICE,PRICENPQ,2016-M10,367.6666666666667
RICE,PRICENPQ,2016-M11,360.8181818181818
RICE,PRICENPQ,2016-M12,367.5454545454546
RICE,PRICENPQ,2017-M01,372.5454545454546
RICE,PRICENPQ,2017-M02,368.5
RICE,PRICENPQ,2017-M03,367.7826086956522
RICE,PRICENPQ,2017-M04,374.5
RICE,PRICENPQ,2017-M05,402.9130434782609
RICE,PRICENPQ,2017-M06,444.6818181818182
RICE,PRICENPQ,2017-M07,419.952380952381
RICE,PRICENPQ,2017-M08,405.6521739130435
RICE,PRICENPQ,2017-M09,413.1428571428572
RICE,PRICENPQ,2017-M10,407.2272727272727
RICE,PRICENPQ,2017-M11,404.0454545454546
RICE,PRICENPQ,2017-M12,407.952380952381
RICE,PRICENPQ,2018-M01,422.3043478260869
RICE,PRICENPQ,2018-M02,417.85
RICE,PRICENPQ,2018-M03,409.7727272727273
RICE,PRICENPQ,2018-M04,432.3809523809524
RICE,PRICENPQ,2018-M05,433.2173913043478
RICE,PRICENPQ,2018-M06,413.1428571428572
RICE,PRICENPQ,2018-M07,378.6818181818182
RICE,PRICENPQ,2018-M08,383.4347826086956
RICE,PRICENPQ,2018-M09,383
RICE,PRICENPQ,2018-M10,392.0434782608696
RICE,PRICENPQ,2018-M11,390.8181818181818
RICE,PRICENPQ,2018-M12,380.3333333333333
RICE,PRICENPQ,2019-M01,383.7391304347826
RICE,PRICENPQ,2019-M02,390.55
RICE,PRICENPQ,2019-M03,383.1428571428572
RICE,PRICENPQ,2019-M04,397.4090909090909
RICE,PRICENPQ,2019-M05,390.3043478260869
RICE,PRICENPQ,2019-M06,396.25
RICE,PRICENPQ,2019-M07,395.9565217391304
RICE,PRICENPQ,2019-M08,414.6818181818182
RICE,PRICENPQ,2019-M09,415.4285714285714
RICE,PRICENPQ,2019-M10,399.1304347826087
RICE,PRICENPQ,2019-M11,394.5714285714286
RICE,PRICENPQ,2019-M12,397
RICE,PRICENPQ,2020-M01,428.5217391304348
RICE,PRICENPQ,2020-M02,430.25
RICE,PRICENPQ,2020-M03,471.6818181818182
RICE,PRICENPQ,2020-M04,542.8181818181819
RICE,PRICENPQ,2020-M05,498.8571428571428
RICE,PRICENPQ,2020-M06,503.0454545454546
RICE,PRICENPQ,2020-M07,464.4782608695652
RICE,PRICENPQ,2020-M08,484.4285714285714
RICE,PRICENPQ,2020-M09,491.9090909090909
RICE,PRICENPQ,2020-M10,458.8636363636364
RICE,PRICENPQ,2020-M11,459.8571428571428
RICE,PRICENPQ,2020-M12,499.3478260869565
RICE,PRICENPQ,2021-M01,518.4761904761905
RICE,PRICENPQ,2021-M02,535.75
RICE,PRICENPQ,2021-M03,502.3478260869565
RICE,PRICENPQ,2021-M04,470.2727272727273
RICE,PRICENPQ,2021-M05,477.1904761904762
RICE,PRICENPQ,2021-M06,454.8636363636364
RICE,PRICENPQ,2021-M07,414.8636363636364
RICE,PRICENPQ,2021-M08,386.7727272727273
RICE,PRICENPQ,2021-M09,387
RICE,PRICENPQ,2021-M10,388.9047619047619
RICE,PRICENPQ,2021-M11,383.5454545454546
RICE,PRICENPQ,2021-M12,383.5652173913044
RICE,PRICENPQ,2022-M01,397
RICE,PRICENPQ,2022-M02,410
RICE,PRICENPQ,2022-M03,419.4347826086956
RICE,PRICENPQ,2022-M04,415.7619047619048
RICE,PRICENPQ,2022-M05,425.2727272727273
RICE,PRICENPQ,2022-M06,434.1818181818182
RICE,PRICENPQ,2022-M07,412.4761904761905
RICE,PRICENPQ,2022-M08,411.0869565217391
RICE,PRICENPQ,2022-M09,426.8181818181818
RICE,PRICENPQ,2022-M10,416.0952380952381
RICE,PRICENPQ,2022-M11,416.3181818181818
RICE,PRICENPQ,2022-M12,444.2272727272727
RICE,PRICENPQ,2023-M01,480.6363636363636
RICE,PRICENPQ,2023-M02,484.95
RICE,PRICENPQ,2023-M03,453.5652173913044
RICE,PRICENPQ,2023-M04,479.5
RICE,PRICENPQ,2023-M05,491.7391304347826
RICE,PRICENPQ,2023-M06,492.2727272727273
RICE,PRICENPQ,2023-M07,512.2380952380952
RICE,PRICENPQ,2023-M08,607.9565217391304
RICE,PRICENPQ,2023-M09,606.9047619047619
RICE,PRICENPQ,2023-M10,574.4545454545455
RICE,PRICENPQ,2023-M11,555.4090909090909
RICE,PRICENPQ,2023-M12,603.2380952380952
RICE,PRICENPQ,2024-M01,629.0869565217391
RICE,PRICENPQ,2024-M02,609.5238095238095
RICE,PRICENPQ,2024-M03,601.7142857142857
RICE,PRICENPQ,2024-M04,570.1363636363636
RICE,PRICENPQ,2024-M05,600.5217391304348
RICE,PRICENPQ,2024-M06,605.5
RICE,PRICENPQ,2024-M07,567.0434782608696
RICE,PRICENPQ,2024-M08,563.7727272727273
RICE,PRICENPQ,2024-M09,555.0952380952381
RICE,PRICENPQ,2024-M10,496.6086956521739
RICE,PRICENPQ,2024-M11,487.4285714285714
RICE,PRICENPQ,2024-M12,495.6818181818182
RICE,PRICENPQ,2025-M01,459.7826086956522
RICE,PRICENPQ,2025-M02,423.5
RICE,PRICENPQ,2025-M03,417
RICE,PRICENPQ,2025-M04,403.9090909090909
RICE,PRICENPQ,2025-M05,396.4545454545454
RICE,PRICENPQ,2025-M06,385.7142857142857
RICE,PRICENPQ,2025-M07,367.5652173913044
RICE,PRICENPQ,2025-M08,351.2380952380952
RICE,PRICENPQ,2025-M09,349.1363636363636
RICE,PRICENPQ,2025-M10,330.6086956521739
RICE,PRICENPQ,2025-M11,336
RICE,PRICENPQ,2025-M12,388.6956521739131
RICE,PRICENPQ,2026-M01,384.5454545454546
RICE,PRICENPQ,2026-M02,388.5
RICE,PRICENPQ,2026-M03,383.2727272727273
RICE,PRICENPQ,2026-M04,385.9545454545454
RICE,PRICENPQ,2026-M05,405.5714285714286
RICE,PRICENPQ,2026-M06,444
RICE,PRICENPQ,2026-M07,464
SOYBEAN,PSOYB,1992-M01,208.61022606875
SOYBEAN,PSOYB,1992-M02,211.1595748625
SOYBEAN,PSOYB,1992-M03,216.14343691875
SOYBEAN,PSOYB,1992-M04,211.2973775
SOYBEAN,PSOYB,1992-M05,220.36938446875
SOYBEAN,PSOYB,1992-M06,224.3886280625
SOYBEAN,PSOYB,1992-M07,208.10494973125
SOYBEAN,PSOYB,1992-M08,202.86844950625
SOYBEAN,PSOYB,1992-M09,202.8914166125
SOYBEAN,PSOYB,1992-M10,197.67788349375
SOYBEAN,PSOYB,1992-M11,205.21109434375
SOYBEAN,PSOYB,1992-M12,208.90879845
SOYBEAN,PSOYB,1993-M01,212.33089728125
SOYBEAN,PSOYB,1993-M02,210.03418665625
SOYBEAN,PSOYB,1993-M03,214.12233156875
SOYBEAN,PSOYB,1993-M04,217.6822330375
SOYBEAN,PSOYB,1993-M05,221.494772675
SOYBEAN,PSOYB,1993-M06,221.9081805875
SOYBEAN,PSOYB,1993-M07,258.8392874375
SOYBEAN,PSOYB,1993-M08,246.64375401875
SOYBEAN,PSOYB,1993-M09,236.0559180375
SOYBEAN,PSOYB,1993-M10,226.088193925
SOYBEAN,PSOYB,1993-M11,243.93363548125
SOYBEAN,PSOYB,1993-M12,252.52333321875
SOYBEAN,PSOYB,1994-M01,255.60092545625
SOYBEAN,PSOYB,1994-M02,249.67541204375
SOYBEAN,PSOYB,1994-M03,250.54816208125
SOYBEAN,PSOYB,1994-M04,242.7623130625
SOYBEAN,PSOYB,1994-M05,250.22662259375
SOYBEAN,PSOYB,1994-M06,249.606510725
SOYBEAN,PSOYB,1994-M07,223.24027275
SOYBEAN,PSOYB,1994-M08,214.0993644625
SOYBEAN,PSOYB,1994-M09,207.87527866875
SOYBEAN,PSOYB,1994-M10,198.711403275
SOYBEAN,PSOYB,1994-M11,205.39483119375
SOYBEAN,PSOYB,1994-M12,206.3824167625
SOYBEAN,PSOYB,1995-M01,202.50097580625
SOYBEAN,PSOYB,1995-M02,203.64933111875
SOYBEAN,PSOYB,1995-M03,209.34517346875
SOYBEAN,PSOYB,1995-M04,211.27441039375
SOYBEAN,PSOYB,1995-M05,211.64188409375
SOYBEAN,PSOYB,1995-M06,216.64871325625
SOYBEAN,PSOYB,1995-M07,226.91500975
SOYBEAN,PSOYB,1995-M08,218.922456775
SOYBEAN,PSOYB,1995-M09,232.58788499375
SOYBEAN,PSOYB,1995-M10,240.99384588125
SOYBEAN,PSOYB,1995-M11,249.7443133625
SOYBEAN,PSOYB,1995-M12,263.96095213125
SOYBEAN,PSOYB,1996-M01,270.11613660625
SOYBEAN,PSOYB,1996-M02,268.255801
SOYBEAN,PSOYB,1996-M03,265.775353525
SOYBEAN,PSOYB,1996-M04,290.41905853125
SOYBEAN,PSOYB,1996-M05,295.51775611875
SOYBEAN,PSOYB,1996-M06,284.60838065
SOYBEAN,PSOYB,1996-M07,288.76542688125
SOYBEAN,PSOYB,1996-M08,296.29863773125
SOYBEAN,PSOYB,1996-M09,297.49292725625
SOYBEAN,PSOYB,1996-M10,259.8039059
SOYBEAN,PSOYB,1996-M11,255.27938596875
SOYBEAN,PSOYB,1996-M12,257.16268868125
SOYBEAN,PSOYB,1997-M01,268.09503125625
SOYBEAN,PSOYB,1997-M02,280.54320284375
SOYBEAN,PSOYB,1997-M03,305.8759210375
SOYBEAN,PSOYB,1997-M04,313.363197675
SOYBEAN,PSOYB,1997-M05,319.8399216375
SOYBEAN,PSOYB,1997-M06,304.7734999375
SOYBEAN,PSOYB,1997-M07,281.1633147125
SOYBEAN,PSOYB,1997-M08,267.58975491875
SOYBEAN,PSOYB,1997-M09,255.21048465
SOYBEAN,PSOYB,1997-M10,250.7548660375
SOYBEAN,PSOYB,1997-M11,265.43084693125
SOYBEAN,PSOYB,1997-M12,254.59037278125
SOYBEAN,PSOYB,1998-M01,246.00067504375
SOYBEAN,PSOYB,1998-M02,247.42463563125
SOYBEAN,PSOYB,1998-M03,240.12109584375
SOYBEAN,PSOYB,1998-M04,235.091299575
SOYBEAN,PSOYB,1998-M05,236.1477864625
SOYBEAN,PSOYB,1998-M06,231.11799019375
SOYBEAN,PSOYB,1998-M07,232.42711525
SOYBEAN,PSOYB,1998-M08,202.2483376375
SOYBEAN,PSOYB,1998-M09,193.3371004125
SOYBEAN,PSOYB,1998-M10,200.75547573125
SOYBEAN,PSOYB,1998-M11,209.89638401875
SOYBEAN,PSOYB,1998-M12,204.9125219625
SOYBEAN,PSOYB,1999-M01,195.036666275
SOYBEAN,PSOYB,1999-M02,179.67167219375
SOYBEAN,PSOYB,1999-M03,175.0552838375
SOYBEAN,PSOYB,1999-M04,177.5357313125
SOYBEAN,PSOYB,1999-M05,171.44944815625
SOYBEAN,PSOYB,1999-M06,170.0025204625
SOYBEAN,PSOYB,1999-M07,158.31226338125
SOYBEAN,PSOYB,1999-M08,172.00065870625
SOYBEAN,PSOYB,1999-M09,180.63629065625
SOYBEAN,PSOYB,1999-M10,178.1788102875
SOYBEAN,PSOYB,1999-M11,171.1968099875
SOYBEAN,PSOYB,1999-M12,169.95658625
SOYBEAN,PSOYB,2000-M01,180.3836524875
SOYBEAN,PSOYB,2000-M02,185.75795535
SOYBEAN,PSOYB,2000-M03,190.97148846875
SOYBEAN,PSOYB,2000-M04,197.1037058375
SOYBEAN,PSOYB,2000-M05,200.8703112625
SOYBEAN,PSOYB,2000-M06,186.952244875
SOYBEAN,PSOYB,2000-M07,169.497244125
SOYBEAN,PSOYB,2000-M08,167.86657958125
SOYBEAN,PSOYB,2000-M09,180.45255380625
SOYBEAN,PSOYB,2000-M10,173.60835614375
SOYBEAN,PSOYB,2000-M11,177.19122471875
SOYBEAN,PSOYB,2000-M12,185.96465930625
SOYBEAN,PSOYB,2001-M01,175.4227575375
SOYBEAN,PSOYB,2001-M02,167.45317166875
SOYBEAN,PSOYB,2001-M03,164.37557943125
SOYBEAN,PSOYB,2001-M04,158.6108357625
SOYBEAN,PSOYB,2001-M05,163.87030309375
SOYBEAN,PSOYB,2001-M06,170.232191525
SOYBEAN,PSOYB,2001-M07,186.65367249375
SOYBEAN,PSOYB,2001-M08,182.74926443125
SOYBEAN,PSOYB,2001-M09,172.3451653
SOYBEAN,PSOYB,2001-M10,160.6319411125
SOYBEAN,PSOYB,2001-M11,162.5611780375
SOYBEAN,PSOYB,2001-M12,160.14963188125
SOYBEAN,PSOYB,2002-M01,160.05776345625
SOYBEAN,PSOYB,2002-M02,160.19556609375
SOYBEAN,PSOYB,2002-M03,168.69339540625
SOYBEAN,PSOYB,2002-M04,171.35757973125
SOYBEAN,PSOYB,2002-M05,176.64001416875
SOYBEAN,PSOYB,2002-M06,185.36751454375
SOYBEAN,PSOYB,2002-M07,209.0925353
SOYBEAN,PSOYB,2002-M08,208.2197852625
SOYBEAN,PSOYB,2002-M09,208.2197852625
SOYBEAN,PSOYB,2002-M10,200.08942965
SOYBEAN,PSOYB,2002-M11,210.21792350625
SOYBEAN,PSOYB,2002-M12,208.24275236875
SOYBEAN,PSOYB,2003-M01,208.67359625
SOYBEAN,PSOYB,2003-M02,209.6131391052632
SOYBEAN,PSOYB,2003-M03,210.22208075
SOYBEAN,PSOYB,2003-M04,221.70886125
SOYBEAN,PSOYB,2003-M05,232.412651
SOYBEAN,PSOYB,2003-M06,229.77497825
SOYBEAN,PSOYB,2003-M07,214.0320525
SOYBEAN,PSOYB,2003-M08,208.21867425
SOYBEAN,PSOYB,2003-M09,231.69964825
SOYBEAN,PSOYB,2003-M10,268.9878472826087
SOYBEAN,PSOYB,2003-M11,279.7210856447368
SOYBEAN,PSOYB,2003-M12,283.1853660681818
SOYBEAN,PSOYB,2004-M01,300.8987522625
SOYBEAN,PSOYB,2004-M02,316.5518101973684
SOYBEAN,PSOYB,2004-M03,360.675360423913
SOYBEAN,PSOYB,2004-M04,363.50454925
SOYBEAN,PSOYB,2004-M05,347.87097975
SOYBEAN,PSOYB,2004-M06,320.2296963409091
SOYBEAN,PSOYB,2004-M07,289.785314
SOYBEAN,PSOYB,2004-M08,225.7900365
SOYBEAN,PSOYB,2004-M09,206.447103
SOYBEAN,PSOYB,2004-M10,193.43370925
SOYBEAN,PSOYB,2004-M11,195.8176755
SOYBEAN,PSOYB,2004-M12,198.59095
SOYBEAN,PSOYB,2005-M01,195.6647954625
SOYBEAN,PSOYB,2005-M02,197.58924675
SOYBEAN,PSOYB,2005-M03,233.1805307045455
SOYBEAN,PSOYB,2005-M04,228.7645265
SOYBEAN,PSOYB,2005-M05,233.462471
SOYBEAN,PSOYB,2005-M06,254.7424019318182
SOYBEAN,PSOYB,2005-M07,253.3478115
SOYBEAN,PSOYB,2005-M08,230.4269316847826
SOYBEAN,PSOYB,2005-M09,212.01552325
SOYBEAN,PSOYB,2005-M10,211.16691875
SOYBEAN,PSOYB,2005-M11,210.9000895
SOYBEAN,PSOYB,2005-M12,216.542872
SOYBEAN,PSOYB,2006-M01,214.0090876875
SOYBEAN,PSOYB,2006-M02,214.3656466184211
SOYBEAN,PSOYB,2006-M03,212.7140719565217
SOYBEAN,PSOYB,2006-M04,208.9024385921053
SOYBEAN,PSOYB,2006-M05,217.3556871818182
SOYBEAN,PSOYB,2006-M06,216.5039014090909
SOYBEAN,PSOYB,2006-M07,217.2517192125
SOYBEAN,PSOYB,2006-M08,203.8436635108696
SOYBEAN,PSOYB,2006-M09,199.307014725
SOYBEAN,PSOYB,2006-M10,217.8859655795455
SOYBEAN,PSOYB,2006-M11,244.00003925
SOYBEAN,PSOYB,2006-M12,243.307595475
SOYBEAN,PSOYB,2007-M01,255.8673795
SOYBEAN,PSOYB,2007-M02,278.0386109605263
SOYBEAN,PSOYB,2007-M03,276.9598141704545
SOYBEAN,PSOYB,2007-M04,270.3922953375
SOYBEAN,PSOYB,2007-M05,283.2062431704545
SOYBEAN,PSOYB,2007-M06,302.8293275
SOYBEAN,PSOYB,2007-M07,313.476252
SOYBEAN,PSOYB,2007-M08,309.0065292391304
SOYBEAN,PSOYB,2007-M09,347.5615591184211
SOYBEAN,PSOYB,2007-M10,358.4028424565217
SOYBEAN,PSOYB,2007-M11,389.01517525
SOYBEAN,PSOYB,2007-M12,423.0807406875
SOYBEAN,PSOYB,2008-M01,461.71521025
SOYBEAN,PSOYB,2008-M02,508.2158935875
SOYBEAN,PSOYB,2008-M03,495.69088485
SOYBEAN,PSOYB,2008-M04,482.7913408977273
SOYBEAN,PSOYB,2008-M05,489.08926675
SOYBEAN,PSOYB,2008-M06,552.47214925
SOYBEAN,PSOYB,2008-M07,554.1492764659091
SOYBEAN,PSOYB,2008-M08,471.06735675
SOYBEAN,PSOYB,2008-M09,433.383193
SOYBEAN,PSOYB,2008-M10,338.7849017608696
SOYBEAN,PSOYB,2008-M11,329.1365274473684
SOYBEAN,PSOYB,2008-M12,318.8142288068182
SOYBEAN,PSOYB,2009-M01,364.7179662
SOYBEAN,PSOYB,2009-M02,341.2716178421053
SOYBEAN,PSOYB,2009-M03,333.6578485227273
SOYBEAN,PSOYB,2009-M04,374.46641975
SOYBEAN,PSOYB,2009-M05,422.3550526125
SOYBEAN,PSOYB,2009-M06,445.1081712954545
SOYBEAN,PSOYB,2009-M07,398.0887615568182
SOYBEAN,PSOYB,2009-M08,408.957381
SOYBEAN,PSOYB,2009-M09,349.05202725
SOYBEAN,PSOYB,2009-M10,354.8648090113636
SOYBEAN,PSOYB,2009-M11,370.7071893
SOYBEAN,PSOYB,2009-M12,379.2993695113636
SOYBEAN,PSOYB,2010-M01,358.9666102105263
SOYBEAN,PSOYB,2010-M02,344.6607406973684
SOYBEAN,PSOYB,2010-M03,348.9493274673913
SOYBEAN,PSOYB,2010-M04,357.63868
SOYBEAN,PSOYB,2010-M05,349.0513711125
SOYBEAN,PSOYB,2010-M06,348.5139945
SOYBEAN,PSOYB,2010-M07,370.97576825
SOYBEAN,PSOYB,2010-M08,379.4622109090909
SOYBEAN,PSOYB,2010-M09,390.23121675
SOYBEAN,PSOYB,2010-M10,427.17613225
SOYBEAN,PSOYB,2010-M11,459.961136
SOYBEAN,PSOYB,2010-M12,483.7558630227273
SOYBEAN,PSOYB,2011-M01,511.104867
SOYBEAN,PSOYB,2011-M02,512.0524676842105
SOYBEAN,PSOYB,2011-M03,498.739813173913
SOYBEAN,PSOYB,2011-M04,501.468831675
SOYBEAN,PSOYB,2011-M05,498.76510775
SOYBEAN,PSOYB,2011-M06,499.7727758863636
SOYBEAN,PSOYB,2011-M07,501.82708275
SOYBEAN,PSOYB,2011-M08,501.423700826087
SOYBEAN,PSOYB,2011-M09,490.90895475
SOYBEAN,PSOYB,2011-M10,446.016027
SOYBEAN,PSOYB,2011-M11,428.8252245
SOYBEAN,PSOYB,2011-M12,420.04610475
SOYBEAN,PSOYB,2012-M01,441.7327614
SOYBEAN,PSOYB,2012-M02,461.55598755
SOYBEAN,PSOYB,2012-M03,496.2904752272727
SOYBEAN,PSOYB,2012-M04,529.42160145
SOYBEAN,PSOYB,2012-M05,520.9254559090909
SOYBEAN,PSOYB,2012-M06,522.3291925
SOYBEAN,PSOYB,2012-M07,609.4467555
SOYBEAN,PSOYB,2012-M08,622.9135497717391
SOYBEAN,PSOYB,2012-M09,615.18139725
SOYBEAN,PSOYB,2012-M10,565.5254818043478
SOYBEAN,PSOYB,2012-M11,533.028608
SOYBEAN,PSOYB,2012-M12,534.7907746125
SOYBEAN,PSOYB,2013-M01,526.047305
SOYBEAN,PSOYB,2013-M02,536.3758301447368
SOYBEAN,PSOYB,2013-M03,536.081397075
SOYBEAN,PSOYB,2013-M04,517.7897151477273
SOYBEAN,PSOYB,2013-M05,542.199223125
SOYBEAN,PSOYB,2013-M06,560.1577065
SOYBEAN,PSOYB,2013-M07,548.3496174545455
SOYBEAN,PSOYB,2013-M08,498.0483272386364
SOYBEAN,PSOYB,2013-M09,503.2371222375
SOYBEAN,PSOYB,2013-M10,472.8275169130435
SOYBEAN,PSOYB,2013-M11,476.6622412125
SOYBEAN,PSOYB,2013-M12,488.66933875
SOYBEAN,PSOYB,2014-M01,476.1021185
SOYBEAN,PSOYB,2014-M02,496.7989974868421
SOYBEAN,PSOYB,2014-M03,522.00112375
SOYBEAN,PSOYB,2014-M04,547.18805525
SOYBEAN,PSOYB,2014-M05,546.03325325
SOYBEAN,PSOYB,2014-M06,528.00259475
SOYBEAN,PSOYB,2014-M07,463.2336714886364
SOYBEAN,PSOYB,2014-M08,432.98513625
